Polar_expression,Polarity
hyggelig,0.8333333333333334
Poetisk og politisk,0.8333333333333334
innsikt i en kultur de færreste av oss vet noe om,0.8333333333333334
Etterpå vil du ikke være verken kunnskapen eller filmen foruten,0.8333333333333334
nær kulturen han skildrer,0.8333333333333334
mektig og poetisk innblikk,1.0
laget,0.8333333333333334
usedvanlige talenter,1.0
Jayro Bustamante,1.0
til tider nesten hypnotisk vakker,1.0
Dvelende,0.8333333333333334
uten å eksotisere,0.8333333333333334
tett på levesett og gjøremål,0.8333333333333334
brutalt og goldt og mektig i sin skjønnhet,1.0
landskap som både er brutalt og goldt og mektig i sin skjønnhet,1.0
Like stort synes talentet for personinstruksjon,1.0
ikke en eneste unote å spore,1.0
autentisitet,0.8333333333333334
voldsomt nærvær,1.0
autentisitet,0.8333333333333334
voldsomt nærvær,0.8333333333333334
vakker,1.0
poetisk,0.8333333333333334
smertefull,0.8333333333333334
politisk,0.8333333333333334
"lang , stygg historie",0.6666666666666666
direkte og brutalt,1.0
hele 20 forhåndsprogrammerte kanaler,0.8333333333333334
litt klønete,0.8333333333333334
misliker sterkt,0.6666666666666666
misliker sterkt klaffen,0.6666666666666666
Hva er vitsen med det ?,0.6666666666666666
tynn,0.3333333333333333
blikkboks-aktig,0.3333333333333333
Egner seg ikke til musikk,0.3333333333333333
grei nok til nyheter,0.8333333333333334
ikke spiller etter 15 timer på batteri,0.3333333333333333
ikke spiller etter 15 timer på batteri,0.3333333333333333
80- og 90-tallet,0.8333333333333334
ikke Nintendo klart å løfte,0.3333333333333333
kongen,1.0
ikke,0.3333333333333333
skinner rent visuelt,0.8333333333333334
blir brukt i større grad enn tidligere,0.8333333333333334
benytter ofte muligheten til å gå vekk fra den fastlåste siderullende stilen,0.8333333333333334
Omgivelsene blir brukt i større grad enn tidligere,0.8333333333333334
til toppnivå,0.3333333333333333
mangler,0.3333333333333333
mangler flyten,0.3333333333333333
toppnivå,1.0
middels god,0.3333333333333333
middels god designjobb har rett og slett gjort,0.3333333333333333
minner om utfordringer jeg har fått før i andre Donkey Kong-spill,0.3333333333333333
Noen ganger opplever,0.3333333333333333
innimellom viser,0.8333333333333334
imponert over fantasien,0.8333333333333334
serverer,0.5
godt,0.8333333333333334
enda litt bedre enn sist,0.8333333333333334
kommer,0.3333333333333333
"Dette vil dere se , folkens !",1.0
hylende morsomt,1.0
gripende til tårene tar oss,1.0
"uendelig , uendelig ømt",1.0
Tore Renberg på sitt beste,1.0
« Indianeren »,1.0
ikke banebrytende,0.5
ikke nyskapende,0.5
ikke krevende,0.5
Heldigvis,1.0
vidunderlig ujålete,1.0
plukket rått av teatertriks og fortellerknep han vet funker,0.8333333333333334
som det funker,1.0
Forfriskende,0.8333333333333334
klarer på forfriskende vis å drive historien framover,1.0
svært hjerte som rommer hele familien og vel så det,1.0
enestående evne til å bruke ord og formuleringer,1.0
"såvisst har dannelse , til tross for at han ikke fikk den skarpeste kniven i skapet",0.5
har så mye begeistret energi,0.8333333333333334
befriende filterfri oppførsel,0.8333333333333334
vi kan le med dem,0.8333333333333334
vi kan gråte med dem,0.8333333333333334
i all sin enkelhet - ser dypere enn de andre og også våger mer i møte med illusjonen som truer hele tiden,0.8333333333333334
Flott,1.0
Flott ensemble,1.0
Sjelden har jeg sett et kammerspill der alle rollene spilles så riktig ut mot hverandre,1.0
perfekt,1.0
"stille , tilbaketrukket inn mot det deprimerte",0.8333333333333334
millimeter fra bristepunktet,0.8333333333333334
imponerer,1.0
bunnsolid,1.0
en helstøpt forestilling,1.0
helstøpt,1.0
beveger seg lekent i ulike retninger,0.8333333333333334
dyp og sår ømhet,0.8333333333333334
kloke,0.8333333333333334
hylende morsomt,1.0
tårevått,0.8333333333333334
gripende,0.8333333333333334
varmt,1.0
sart,0.8333333333333334
"ømt , ømt , ømt",1.0
Dette vil dere se,1.0
ville vært enda bedre på norsk,0.3333333333333333
Kristiansunds store sønn,0.8333333333333334
gir gode vibrasjoner,1.0
temmet,0.8333333333333334
disiplinert,0.8333333333333334
Uten at,0.8333333333333334
feelgood hele veien,1.0
halvakustisk,0.8333333333333334
organisk,0.8333333333333334
innslag av blåsere,0.8333333333333334
en drøm,1.0
røffe,0.8333333333333334
sedvanlig høyt nivå,1.0
mer føling enn filosofi,0.8333333333333334
synger engelsk,0.16666666666666666
flotte,1.0
kunne vært beskrevet vel så godt på morsmålet,0.3333333333333333
unektelig nærere,1.0
sunget på norsk med stort hell,1.0
ville løftet,0.3333333333333333
Sterke låter,1.0
absolutte høydepunktet fra seks sesonger med « Hver gang vi møtes »,1.0
slår deg hardt i magen,1.0
norsk punks mest lovende,0.8333333333333334
fint lite,0.8333333333333334
hodet høyt hevet,0.8333333333333334
maks selvtillit,1.0
kreativ overskuddslager,1.0
fritt for rammer og musikalske begrensninger,0.8333333333333334
djerveste popsnekkerne vil misunne dem,1.0
melodier,1.0
litt å boltre deg i,0.8333333333333334
noe nytt å komme med rundt hver sving,0.8333333333333334
mørk og knugende,0.8333333333333334
umiddelbart setter seg som en hard knyttneve mellomgulvet,0.8333333333333334
dansbar,0.8333333333333334
melodisk,0.8333333333333334
stadionkvaliteter,0.8333333333333334
episk,1.0
kompromissløs,0.8333333333333334
komplett med gråtende trompeter,1.0
gode,0.8333333333333334
gode,0.8333333333333334
Hele tiden med det gode riff eller melodi i front,0.8333333333333334
klubbrytmene fra Montenegro er på langt nær så sofistikerte,0.8333333333333334
på langt nær så sofistikerte som det våre egne gutter serverer,0.3333333333333333
"Fort inn i hodet , like fort ut",0.3333333333333333
Ikke kødd med,1.0
smeller til som ei rivningskule,1.0
Elton Johns nye favorittartist,1.0
effektivt,0.8333333333333334
bare,0.3333333333333333
Sigrid Raabe er nå long gone med null spor fra tidligere utgivelser,0.8333333333333334
Nå er hun bare Sigrid,0.8333333333333334
riktig,0.8333333333333334
stor anerkjennelse fra høyt hold,0.8333333333333334
viktig,0.8333333333333334
sklir lett inn i Sigrids hit-baserte repertoar,0.8333333333333334
bein i nesa-tematikk,0.8333333333333334
bastant,0.8333333333333334
overbevisende,0.8333333333333334
Highasakite-estetikk med overbevisende lyrikk og bastant refreng .,0.8333333333333334
ingen fisefin liten,0.8333333333333334
hardbarka,0.8333333333333334
genuin,0.8333333333333334
“ in your face”-låtene,0.8333333333333334
forsvinner « Dynamite » glatt,0.3333333333333333
ikke smertefull,0.8333333333333334
beklageligvis som en litt døll Adele-låt,0.3333333333333333
unødvendig,0.3333333333333333
sterkeste,1.0
backer overbevisende den uungåelige allsang-faktoren,0.8333333333333334
backer overbevisende den uungåelige allsang-faktoren,0.8333333333333334
på tide å bli frelst,0.8333333333333334
mer enn ok,0.8333333333333334
allerede har funnet et selvsikkert fotfeste i musikklandskapet,0.8333333333333334
skal ikke mer til enn ett lytt før en tar seg selv i å dundre gjennom de tynne kollektivveggene med Sigrid i høyttalerne,1.0
skulle bli,0.3333333333333333
dyrere,0.3333333333333333
færre funksjoner,0.3333333333333333
nye favoritt-aktivitetsarmbånd,0.3333333333333333
litt skuffet,0.16666666666666666
latt oss begeistre over,0.8333333333333334
latt oss begeistre over,0.8333333333333334
Ikke så traust lenger ?,0.5
alltid vurdert,1.0
kjedeligste laget,0.3333333333333333
kritikken skal Fitbit ha tatt til seg,0.8333333333333334
uten,0.3333333333333333
pent nok,0.5
ser flotte ut,0.8333333333333334
ser litt traust ut,0.3333333333333333
andre farger å velge mellom,0.8333333333333334
kan også bytte ut reimene,0.8333333333333334
skiller seg fra foregående Fitbit-aktivitetsarmbånd,0.8333333333333334
rundere i kantene,0.8333333333333334
større skjerm,0.8333333333333334
kan minne litt om en av våre andre favoritter,0.8333333333333334
våre andre favoritter,1.0
våre andre favoritter,1.0
Mindre praktisk,0.3333333333333333
glemt brukervennligheten,0.3333333333333333
vanskelig å feste på armen,0.3333333333333333
hullene er for trange for festeanordningen,0.3333333333333333
ikke bare-bare å trykke på plass,0.3333333333333333
« splash proof »,0.8333333333333334
tåler tilsynelatende regn og svette,0.8333333333333334
ikke ordentlig vanntett,0.3333333333333333
i hvert fall til at man tar,0.16666666666666666
Vanskelig å bruke,0.3333333333333333
ikke,0.3333333333333333
må tappe ganske hardt,0.3333333333333333
forvirrende,0.3333333333333333
ikke minst lite brukervennlig,0.3333333333333333
litt gammeldags,0.3333333333333333
fungerer i det minste,0.5
"Løfter du håndleddet , skal",0.5
skjer heller ikke alltid,0.3333333333333333
fort frustrerende,0.3333333333333333
må vri på hodet for å kunne lese de nevnte varslene,0.3333333333333333
kun vises frem horisontalt,0.3333333333333333
bedre med en mer kvadratisk skjerm som på Fitbit Surge,0.3333333333333333
bedre med en mer kvadratisk skjerm,0.8333333333333334
Ute i sollys er det nesten umulig å se,0.6666666666666666
Hvor er pulsmåleren ?,0.3333333333333333
kanskje det mest skuffende,0.6666666666666666
funksjonene vi liker så godt,0.8333333333333334
har blitt avhengige av,1.0
koster et par hundrelapper mer,0.3333333333333333
føler vi oss rett og slett litt snytt,0.6666666666666666
Irriterende nok har Fitbit laget ENDA en spesiell ladeløsning,0.6666666666666666
har en egen for så godt som hvert eneste aktivitetsarmbånd de har i sortimentet,0.6666666666666666
spesielt forbrukervennlig er det ikke,0.3333333333333333
ikke bare å ta en tur i nærmeste elektronikkbutikk for å kjøpe ny,0.3333333333333333
Sier fra når du har sittet stille for lenge,0.8333333333333334
setter pris på,0.8333333333333334
gjør akkurat det navnet lover,0.8333333333333334
"Dersom du har sittet stille 50 minutter i løpet av en time , vil du få et varsel med beskjed om å røre på deg , eller ta 250 skritt",0.8333333333333334
Kjekt for oss som sitter mye på jobb,0.8333333333333334
kan velge hvilket tidsrom i løpet av dagen det skal gjelde for,0.8333333333333334
Super,1.0
virker også å fungere som de skal,0.8333333333333334
blant de mer optimistiske skrittellerne,0.16666666666666666
enkel,0.8333333333333334
oversiktlig,0.8333333333333334
morsomt å fordype seg i helsedataene,0.8333333333333334
finnes også automatisk registrering av treningsøkter,0.8333333333333334
kan gjenkjenne ulike aktiviteter,0.8333333333333334
veldig kjekk å ha,0.8333333333333334
bruker unødvendig mye tid på skru den av,0.3333333333333333
ikke alltid reagerer,0.3333333333333333
registrerer søvn automatisk,0.8333333333333334
kjekt å slippe å måtte aktivere selv,0.8333333333333334
slår dessverre også inn når du sitter helt stille i sofaen med Netflix-maraton,0.3333333333333333
kunne generelt vært mer detaljerte,0.3333333333333333
se hvor mye REM-søvn man har hatt i løpet av en natt,0.8333333333333334
skulle fortsatt også ønske vi kunne få tips tips til hvordan vi kan både sove lengre med bedre kvalitet,0.3333333333333333
tips til hvordan vi kan både sove lengre med bedre kvalitet,0.8333333333333334
"lar deg sette opp en såkalt "" sleep schedule """,0.8333333333333334
setter opp hvor mange timer du ønsker å sove per natt,0.8333333333333334
få forslag til når vibrasjonsalarmen bør settes opp slik at du oppnår ønsket resultat,0.8333333333333334
få påminnelser om når du bør legge deg,0.8333333333333334
nesten verdt å bli Fitbit-bruker i seg selv,1.0
muligheten til å se hvor mye dine venner beveger på seg samt starte ulike utfordringer mot dem,0.8333333333333334
ikke et direkte dårlig aktivitetsarmbånd,0.5
har skjerm,0.8333333333333334
foretrekker den lett over alternativer som Sony SmartBand 2 eller Jawbone UP3,0.8333333333333334
Fitbit Alta,0.3333333333333333
Fitbit Alta,0.3333333333333333
i motsetning til de to sistnevnte har skjerm,0.3333333333333333
i motsetning til de to sistnevnte har skjerm,0.3333333333333333
har ofret for mye funksjonalitet og ikke minst brukervennlig til fordel for en penere design,0.3333333333333333
ikke nødvendigvis er noe bedre,0.3333333333333333
litt kjedeligere design,0.16666666666666666
"fortsetter heller å bruke Charge HR med sin litt kjedeligere design , og ville anbefalt andre om å gjøre det samme",0.3333333333333333
godt valg,0.8333333333333334
Polar A360 også et godt valg,0.3333333333333333
ny treningsklokke med fargeskjerm,0.8333333333333334
"Endelig , Toyota",1.0
Våre bønner er hørt,1.0
er blitt den bilen den burde vært hele tiden,1.0
svært vesentlig,0.8333333333333334
det store skjer,0.8333333333333334
gjør stort utslag på effektiviteten,1.0
Frem til nå,0.3333333333333333
ikke,0.6666666666666666
føltes undermotorisert,0.3333333333333333
bidro til at den ble pisket ekstra i bruk,0.3333333333333333
førte til et langt høyere forbruk enn det oppgitte,0.3333333333333333
"0,35 liter per mil ble raskt til 0,5 liter når bilen ble brukt i det daglige",0.3333333333333333
Det står i sterk kontrast til den oppgraderte versjonen som kommer nå,1.0
knapt er mulig å få til å bruke den samme halvliteren,1.0
innrømmer,0.8333333333333334
sier seg endelig enig,0.8333333333333334
noe de slettes ikke gjorde i 2012,0.16666666666666666
jobber mindre anstrengt enn forgjengeren,0.8333333333333334
bruker,0.8333333333333334
12 prosent mindre,0.8333333333333334
53 prosent fullelektrisk kjøring,0.8333333333333334
"gjennomsnittsforbruk på 0,38 liter per mil",0.8333333333333334
"0,38 liter per mil",0.8333333333333334
53 prosent,0.8333333333333334
CO2-utslipp på 88 gram per kilometer,0.8333333333333334
88 gram per kilometer,0.8333333333333334
økte til 57 prosent elektrisk drift,0.8333333333333334
moderat økning,0.8333333333333334
økte,0.3333333333333333
det med kanskje en av de minst effektive kjørestilene man kan tenke seg,0.6666666666666666
en av de minst effektive,0.6666666666666666
opptar energi raskt,1.0
leverer den effektivt tilbake,1.0
"opptar energi raskt , og leverer den effektivt tilbake , uten å måtte fylle bilen med et digert og tungt batteri",0.8333333333333334
langt mer effektiv enn sin forgjenger,1.0
antagelig langt mer effektiv enn alle de andre konkurrentene i klassen,1.0
Mer sikkerhet,0.8333333333333334
bedre,1.0
kommer,0.8333333333333334
kommer,0.8333333333333334
kommer,0.8333333333333334
kommer,0.8333333333333334
gjør,1.0
"bilen for de som på enkelt , rimelig og miljømessig vis vil komme seg fra A til B",1.0
lettkjørt,0.8333333333333334
stillegående,0.8333333333333334
har automatgir som standard gjennom hybridløsningen,0.8333333333333334
alle modeller som selges i Norge vil ha fem dører,0.8333333333333334
praktisk,0.8333333333333334
gjør den praktisk,0.8333333333333334
begrenset av størrelsen,0.16666666666666666
bra,0.8333333333333334
så lenge takhøyden er så bra som her,0.8333333333333334
særlig to ting som,0.3333333333333333
fireveis justering,0.8333333333333334
i lengderetning kan det kun justeres fra ille til verre,0.6666666666666666
